0
"9273.324192503671
"
"18543.4854707829
"
"27789.49269520433
"
"36987.64288897548
"
"46190.79754066803
"
"55385.95137163539
"
"64536.495266859
"
"73696.83008249007
"
"82813.72890735131
"
"91882.77672121118
"
"100982.9138579261
"
"110038.9937209506
"
"119175.3237975305
"
"128186.9764519788
"
"115822.9840932258
"
"123541.8511504657
"
"131019.9038931536
"
"138591.9179425953
"
"146123.8203499209
"
"153533.8552252945
"
"161049.9269580464
"
"168444.0698763909
"
"176055.4247486215
"
"183492.2139088456
"
